"ticker","date","open","high","low","close","volume"
"SPY",2020-05-01 13:32:00,285.55,285.93,285.48,285.85,1720
"SPY",2020-05-01 13:33:00,285.825,285.91,285.71,285.78,9102
"SPY",2020-05-01 13:34:00,285.76,286.03,285.67,285.95,5239
"SPY",2020-05-01 13:35:00,285.94,285.99,285.225,285.405,3046
"SPY",2020-05-01 13:36:00,285.41,285.55,285.3,285.48,920
"SPY",2020-05-01 13:37:00,285.5,285.5,285.045,285.095,1345
"SPY",2020-05-01 13:38:00,285.08,285.145,284.85,284.905,2752
"SPY",2020-05-01 13:39:00,284.895,284.97,284.7,284.75,5170
"SPY",2020-05-01 13:40:00,284.735,284.82,284.57,284.585,4873
"SPY",2020-05-01 13:41:00,284.61,284.945,284.535,284.855,3123
"SPY",2020-05-01 13:42:00,284.875,285.015,284.85,284.915,1859
"SPY",2020-05-01 13:43:00,284.925,285,284.59,284.645,3720
"SPY",2020-05-01 13:44:00,284.655,284.895,284.625,284.88,6020
"SPY",2020-05-01 13:45:00,284.88,285.06,284.76,284.94,1283
"SPY",2020-05-01 13:46:00,284.94,285.05,284.68,284.805,8470
"SPY",2020-05-01 13:47:00,284.855,285.115,284.805,285.075,973
"SPY",2020-05-01 13:48:00,285.09,285.115,284.935,285.1,1010
"SPY",2020-05-01 13:49:00,285.085,285.095,284.855,285.095,300
"SPY",2020-05-01 13:50:00,285.06,285.21,284.99,285.03,1239
"SPY",2020-05-01 13:51:00,285.13,285.13,284.885,284.92,7647
"SPY",2020-05-01 13:52:00,284.92,285.11,284.915,284.935,3988
"SPY",2020-05-01 13:53:00,284.93,284.93,284.57,284.63,14408
"SPY",2020-05-01 13:54:00,284.6,284.685,284.425,284.525,26898
"SPY",2020-05-01 13:55:00,284.61,285.02,284.61,284.865,27787
"SPY",2020-05-01 13:56:00,284.88,285.02,284.74,284.85,6556
"SPY",2020-05-01 13:57:00,284.78,285.04,284.77,285.04,3079
"SPY",2020-05-01 13:58:00,284.955,285.05,284.72,284.91,6719
"SPY",2020-05-01 13:59:00,284.94,285.21,284.815,285.11,6214
"SPY",2020-05-01 14:00:00,285.19,285.46,284.775,285.255,15371
"SPY",2020-05-01 14:01:00,285.295,285.82,285.055,285.725,5646
"SPY",2020-05-01 14:02:00,285.675,285.98,285.61,285.645,2240
"SPY",2020-05-01 14:03:00,285.62,285.7,285.315,285.355,713
"SPY",2020-05-01 14:04:00,285.32,285.49,285.26,285.48,1858
"SPY",2020-05-01 14:05:00,285.46,285.695,285.245,285.655,4796
"SPY",2020-05-01 14:06:00,285.57,285.89,285.455,285.83,1074
"SPY",2020-05-01 14:07:00,285.81,285.875,285.67,285.72,1091
"SPY",2020-05-01 14:08:00,285.74,285.82,285.67,285.78,3328
"SPY",2020-05-01 14:09:00,285.815,285.86,285.385,285.4,2906
"SPY",2020-05-01 14:10:00,285.31,285.31,284.87,284.98,12556
"SPY",2020-05-01 14:11:00,284.94,285.015,284.675,284.86,8360
"SPY",2020-05-01 14:12:00,284.855,284.96,284.765,284.87,2869
"SPY",2020-05-01 14:13:00,284.885,284.9,284.645,284.79,1720
"SPY",2020-05-01 14:14:00,284.78,285.14,284.78,284.99,4934
"SPY",2020-05-01 14:15:00,285.015,285.17,284.81,285.125,2285
"SPY",2020-05-01 14:16:00,285.145,285.225,284.665,284.8,3974
"SPY",2020-05-01 14:17:00,284.82,284.835,284.57,284.57,788
"SPY",2020-05-01 14:18:00,284.595,284.69,284.385,284.495,2213
"SPY",2020-05-01 14:19:00,284.515,284.585,284.41,284.46,4134
"SPY",2020-05-01 14:20:00,284.44,284.475,284.18,284.41,3724
"SPY",2020-05-01 14:21:00,284.425,284.67,284.405,284.605,1798
"SPY",2020-05-01 14:22:00,284.585,284.615,284.36,284.51,1276
"SPY",2020-05-01 14:23:00,284.49,284.7,284.375,284.48,406
"SPY",2020-05-01 14:24:00,284.465,284.48,284.16,284.32,6022
"SPY",2020-05-01 14:25:00,284.38,284.815,284.36,284.73,9602
"SPY",2020-05-01 14:26:00,284.75,284.87,284.655,284.82,8200
"SPY",2020-05-01 14:27:00,284.84,284.875,284.605,284.84,12432
"SPY",2020-05-01 14:28:00,284.81,284.85,284.655,284.82,2421
"SPY",2020-05-01 14:29:00,284.835,285.105,284.705,285.085,5741
"SPY",2020-05-01 14:30:00,285.035,285.31,284.96,284.98,14618
"SPY",2020-05-01 14:31:00,284.99,285.085,284.65,284.69,5021
"SPY",2020-05-01 14:32:00,284.69,284.83,284.56,284.775,1562
"SPY",2020-05-01 14:33:00,284.81,285.02,284.66,284.84,1771
"SPY",2020-05-01 14:34:00,284.855,285.12,284.76,285.12,789
"SPY",2020-05-01 14:35:00,285.13,285.68,285.06,285.63,3350
"SPY",2020-05-01 14:36:00,285.585,285.615,285.425,285.49,659
"SPY",2020-05-01 14:37:00,285.5,285.5,285.28,285.395,1225
"SPY",2020-05-01 14:38:00,285.405,285.45,285.295,285.34,1251
"SPY",2020-05-01 14:39:00,285.37,285.46,285.275,285.37,1115
"SPY",2020-05-01 14:40:00,285.31,285.57,285.18,285.37,2065
"SPY",2020-05-01 14:41:00,285.37,285.63,285.345,285.58,3364
"SPY",2020-05-01 14:42:00,285.56,285.61,285.42,285.515,1090
"SPY",2020-05-01 14:43:00,285.57,285.57,285.39,285.49,1696
"SPY",2020-05-01 14:44:00,285.5,285.52,285.19,285.265,1278
"SPY",2020-05-01 14:45:00,285.25,285.37,285.165,285.365,2118
"SPY",2020-05-01 14:46:00,285.365,285.545,285.245,285.29,2014
"SPY",2020-05-01 14:47:00,285.265,285.28,285.115,285.21,3451
"SPY",2020-05-01 14:48:00,285.275,285.46,285.19,285.395,1414
"SPY",2020-05-01 14:49:00,285.395,285.57,285.37,285.41,1300
"SPY",2020-05-01 14:50:00,285.44,285.71,285.235,285.62,1028
"SPY",2020-05-01 14:51:00,285.645,285.66,285.33,285.535,2706
"SPY",2020-05-01 14:52:00,285.54,285.56,285.325,285.34,8589
"SPY",2020-05-01 14:53:00,285.345,285.425,285.235,285.3,3093
"SPY",2020-05-01 14:54:00,285.32,285.37,285.155,285.21,2797
"SPY",2020-05-01 14:55:00,285.22,285.39,285.205,285.3,1805
"SPY",2020-05-01 14:56:00,285.32,285.34,284.965,285.3,9167
"SPY",2020-05-01 14:57:00,285.275,285.59,285.19,285.5,1995
"SPY",2020-05-01 14:58:00,285.515,285.53,285.3,285.3,1500
"SPY",2020-05-01 14:59:00,285.28,285.28,285.025,285.07,1643
"SPY",2020-05-01 15:00:00,285.09,285.09,284.86,284.935,2794
"SPY",2020-05-01 15:01:00,284.94,284.94,284.805,284.9,3072
"SPY",2020-05-01 15:02:00,284.905,284.975,284.78,284.825,2677
"SPY",2020-05-01 15:03:00,284.83,284.915,284.77,284.78,1610
"SPY",2020-05-01 15:04:00,284.805,284.825,284.655,284.68,5295
"SPY",2020-05-01 15:05:00,284.675,284.7,284.565,284.635,3221
"SPY",2020-05-01 15:06:00,284.645,284.8,284.485,284.565,10529
"SPY",2020-05-01 15:07:00,284.56,284.655,284.46,284.6,10385
"SPY",2020-05-01 15:08:00,284.595,284.715,284.51,284.68,2646
"SPY",2020-05-01 15:09:00,284.685,284.785,284.585,284.73,2628
"SPY",2020-05-01 15:10:00,284.75,284.77,284.61,284.73,1881
"SPY",2020-05-01 15:11:00,284.705,284.73,284.575,284.635,1018
"SPY",2020-05-01 15:12:00,284.655,284.745,284.585,284.715,2541
"SPY",2020-05-01 15:13:00,284.75,284.78,284.61,284.725,5018
"SPY",2020-05-01 15:14:00,284.725,284.92,284.645,284.875,1601
"SPY",2020-05-01 15:15:00,284.87,284.87,284.565,284.665,1401
"SPY",2020-05-01 15:16:00,284.645,284.725,284.505,284.6,1160
"SPY",2020-05-01 15:17:00,284.51,284.645,284.48,284.5,833
"SPY",2020-05-01 15:18:00,284.43,284.535,284.335,284.385,477
"SPY",2020-05-01 15:19:00,284.38,284.425,284.215,284.24,1254
"SPY",2020-05-01 15:20:00,284.205,284.375,284.2,284.315,3895
"SPY",2020-05-01 15:21:00,284.355,284.47,284.295,284.38,4063
"SPY",2020-05-01 15:22:00,284.405,284.47,284.32,284.39,1365
"SPY",2020-05-01 15:23:00,284.48,284.495,284.285,284.365,129
"SPY",2020-05-01 15:24:00,284.37,284.395,284.06,284.08,2657
"SPY",2020-05-01 15:25:00,284.115,284.26,284.09,284.15,3922
"SPY",2020-05-01 15:26:00,284.13,284.15,283.86,283.96,1470
"SPY",2020-05-01 15:27:00,283.955,284.12,283.87,283.93,1205
"SPY",2020-05-01 15:28:00,283.915,284.035,283.865,283.955,510
"SPY",2020-05-01 15:29:00,283.975,284,283.86,283.875,2148
"SPY",2020-05-01 15:30:00,283.87,283.895,283.69,283.72,2696
"SPY",2020-05-01 15:31:00,283.735,283.775,283.615,283.705,8810
"SPY",2020-05-01 15:32:00,283.7,283.74,283.64,283.71,1804
"SPY",2020-05-01 15:33:00,283.715,283.785,283.56,283.645,2318
"SPY",2020-05-01 15:34:00,283.655,283.775,283.535,283.61,5816
"SPY",2020-05-01 15:35:00,283.59,283.775,283.56,283.73,2676
"SPY",2020-05-01 15:36:00,283.75,283.78,283.635,283.76,2609
"SPY",2020-05-01 15:37:00,283.735,283.935,283.71,283.905,1550
"SPY",2020-05-01 15:38:00,283.905,283.96,283.765,283.785,100
"SPY",2020-05-01 15:39:00,283.81,283.96,283.775,283.96,608
"SPY",2020-05-01 15:40:00,283.93,283.945,283.74,283.775,527
"SPY",2020-05-01 15:41:00,283.74,283.82,283.67,283.735,844
"SPY",2020-05-01 15:42:00,283.715,283.85,283.695,283.78,601
"SPY",2020-05-01 15:43:00,283.79,283.895,283.695,283.71,500
"SPY",2020-05-01 15:44:00,283.705,283.74,283.575,283.59,620
"SPY",2020-05-01 15:45:00,283.585,283.65,283.095,283.11,4598
"SPY",2020-05-01 15:46:00,283.115,283.305,283.05,283.09,6537
"SPY",2020-05-01 15:47:00,283.12,283.2,283,283.045,1240
"SPY",2020-05-01 15:48:00,283.085,283.1,282.87,282.905,3654
"SPY",2020-05-01 15:49:00,282.89,283.06,282.865,282.91,1145
"SPY",2020-05-01 15:50:00,282.94,282.94,282.66,282.8,2797
"SPY",2020-05-01 15:51:00,282.775,282.885,282.71,282.72,2385
"SPY",2020-05-01 15:52:00,282.745,282.745,282.525,282.57,4888
"SPY",2020-05-01 15:53:00,282.57,282.685,282.52,282.62,3301
"SPY",2020-05-01 15:54:00,282.645,282.72,282.5,282.685,1782
"SPY",2020-05-01 15:55:00,282.715,282.8,282.635,282.665,3631
"SPY",2020-05-01 15:56:00,282.68,282.755,282.52,282.54,3482
"SPY",2020-05-01 15:57:00,282.51,282.63,282.415,282.49,5375
"SPY",2020-05-01 15:58:00,282.48,282.7,282.47,282.59,2786
"SPY",2020-05-01 15:59:00,282.57,282.74,282.555,282.705,2721
"SPY",2020-05-01 16:00:00,282.72,282.735,282.175,282.185,13675
"SPY",2020-05-01 16:01:00,282.2,282.315,282.08,282.12,927
"SPY",2020-05-01 16:02:00,282.145,282.33,282.095,282.17,3211
"SPY",2020-05-01 16:03:00,282.19,282.34,282.16,282.23,1962
"SPY",2020-05-01 16:04:00,282.225,282.25,282.01,282.01,2521
"SPY",2020-05-01 16:05:00,282,282.42,281.97,282.37,3741
"SPY",2020-05-01 16:06:00,282.38,282.56,282.28,282.46,2389
"SPY",2020-05-01 16:07:00,282.465,282.48,282.215,282.32,1700
"SPY",2020-05-01 16:08:00,282.325,282.45,282.215,282.26,783
"SPY",2020-05-01 16:09:00,282.265,282.43,282.23,282.345,2524
"SPY",2020-05-01 16:10:00,282.415,282.705,282.365,282.605,4895
"SPY",2020-05-01 16:11:00,282.61,282.755,282.58,282.7,3220
"SPY",2020-05-01 16:12:00,282.725,282.865,282.66,282.795,1703
"SPY",2020-05-01 16:13:00,282.825,282.95,282.665,282.845,2188
"SPY",2020-05-01 16:14:00,282.85,283.005,282.785,282.985,2095
"SPY",2020-05-01 16:15:00,282.945,283.02,282.8,282.83,4147
"SPY",2020-05-01 16:16:00,282.795,282.855,282.615,282.65,1223
"SPY",2020-05-01 16:17:00,282.63,282.82,282.63,282.795,3704
"SPY",2020-05-01 16:18:00,282.815,282.835,282.555,282.695,708
"SPY",2020-05-01 16:19:00,282.68,282.795,282.525,282.585,1914
"SPY",2020-05-01 16:20:00,282.605,282.825,282.57,282.665,976
"SPY",2020-05-01 16:21:00,282.695,282.91,282.67,282.78,1765
"SPY",2020-05-01 16:22:00,282.805,282.855,282.61,282.62,1867
"SPY",2020-05-01 16:23:00,282.665,282.8,282.495,282.54,1578
"SPY",2020-05-01 16:24:00,282.56,282.655,282.445,282.47,3437
"SPY",2020-05-01 16:25:00,282.485,282.595,282.46,282.525,2610
"SPY",2020-05-01 16:26:00,282.5,282.535,282.4,282.5,2138
"SPY",2020-05-01 16:27:00,282.51,282.635,282.49,282.545,2364
"SPY",2020-05-01 16:28:00,282.565,282.675,282.46,282.59,742
"SPY",2020-05-01 16:29:00,282.57,282.59,282.31,282.35,912
"SPY",2020-05-01 16:30:00,282.32,282.35,282.075,282.275,1500
"SPY",2020-05-01 16:31:00,282.31,282.425,282.065,282.12,1170
"SPY",2020-05-01 16:32:00,282.115,282.25,282.075,282.105,616
"SPY",2020-05-01 16:33:00,282.12,282.645,282.105,282.51,2183
"SPY",2020-05-01 16:34:00,282.56,282.72,282.42,282.69,9999
"SPY",2020-05-01 16:35:00,282.57,282.72,282.525,282.59,900
"SPY",2020-05-01 16:36:00,282.57,282.6,282.25,282.315,3837
"SPY",2020-05-01 16:37:00,282.365,282.46,282.18,282.22,2620
"SPY",2020-05-01 16:38:00,282.295,282.42,282.175,282.39,1001
"SPY",2020-05-01 16:39:00,282.365,282.435,282.2,282.23,601
"SPY",2020-05-01 16:40:00,282.195,282.275,282.005,282.07,1360
"SPY",2020-05-01 16:41:00,282.09,282.36,281.87,281.925,6221
"SPY",2020-05-01 16:42:00,281.795,281.885,281.595,281.805,3800
"SPY",2020-05-01 16:43:00,281.82,282.035,281.78,281.885,800
"SPY",2020-05-01 16:44:00,281.91,282,281.815,281.84,2513
"SPY",2020-05-01 16:45:00,281.82,282.18,281.815,282.16,2623
"SPY",2020-05-01 16:46:00,282.165,282.355,281.97,282.035,8626
"SPY",2020-05-01 16:47:00,282.015,282.245,282.015,282.18,3508
"SPY",2020-05-01 16:48:00,282.215,282.305,282.03,282.255,8520
"SPY",2020-05-01 16:49:00,282.26,282.28,282.13,282.235,2333
"SPY",2020-05-01 16:50:00,282.26,282.39,282.18,282.255,2820
"SPY",2020-05-01 16:51:00,282.25,282.405,282.105,282.37,1875
"SPY",2020-05-01 16:52:00,282.37,282.44,282.23,282.32,3029
"SPY",2020-05-01 16:53:00,282.295,282.435,282.225,282.39,603
"SPY",2020-05-01 16:54:00,282.415,282.435,282.255,282.355,462
"SPY",2020-05-01 16:55:00,282.32,282.39,282.21,282.355,4577
"SPY",2020-05-01 16:56:00,282.395,282.49,282.275,282.375,4757
"SPY",2020-05-01 16:57:00,282.345,282.445,282.235,282.25,3364
"SPY",2020-05-01 16:58:00,282.25,282.46,282.22,282.37,3113
"SPY",2020-05-01 16:59:00,282.38,282.455,282.28,282.29,206
"SPY",2020-05-01 17:00:00,282.32,282.495,282.27,282.455,303
"SPY",2020-05-01 17:01:00,282.415,282.565,282.38,282.485,2950
"SPY",2020-05-01 17:02:00,282.545,282.73,282.505,282.715,2237
"SPY",2020-05-01 17:03:00,282.705,282.78,282.625,282.65,3100
"SPY",2020-05-01 17:04:00,282.64,282.735,282.595,282.715,1202
"SPY",2020-05-01 17:05:00,282.71,282.74,282.535,282.565,3566
"SPY",2020-05-01 17:06:00,282.575,282.65,282.495,282.6,251
"SPY",2020-05-01 17:07:00,282.62,282.69,282.54,282.64,1202
"SPY",2020-05-01 17:08:00,282.615,282.69,282.45,282.49,506
"SPY",2020-05-01 17:09:00,282.495,282.52,282.37,282.4,910
"SPY",2020-05-01 17:10:00,282.38,282.475,282.37,282.45,232
"SPY",2020-05-01 17:11:00,282.43,282.47,282.315,282.4,442
"SPY",2020-05-01 17:12:00,282.45,282.565,282.235,282.3,1110
"SPY",2020-05-01 17:13:00,282.31,282.39,282.25,282.305,100
"SPY",2020-05-01 17:14:00,282.315,282.325,282.07,282.1,2107
"SPY",2020-05-01 17:15:00,282.105,282.285,282.01,282.03,2040
"SPY",2020-05-01 17:16:00,282.07,282.13,281.83,281.88,1401
"SPY",2020-05-01 17:17:00,281.88,281.935,281.765,281.815,3496
"SPY",2020-05-01 17:18:00,281.81,281.85,281.71,281.84,1970
"SPY",2020-05-01 17:19:00,281.8,281.85,281.705,281.83,716
"SPY",2020-05-01 17:20:00,281.81,281.885,281.615,281.665,604
"SPY",2020-05-01 17:21:00,281.655,281.77,281.62,281.715,1402
"SPY",2020-05-01 17:22:00,281.725,281.9,281.72,281.86,2088
"SPY",2020-05-01 17:23:00,281.86,281.925,281.825,281.9,1835
"SPY",2020-05-01 17:24:00,281.86,281.86,281.56,281.595,7316
"SPY",2020-05-01 17:25:00,281.62,281.835,281.585,281.805,529
"SPY",2020-05-01 17:26:00,281.835,282.045,281.815,281.98,1083
"SPY",2020-05-01 17:27:00,281.98,282.05,281.915,282.04,940
"SPY",2020-05-01 17:28:00,282.055,282.125,282,282.09,714
"SPY",2020-05-01 17:29:00,282.105,282.215,282.015,282.15,106
"SPY",2020-05-01 17:30:00,282.13,282.215,281.985,282.115,796
"SPY",2020-05-01 17:31:00,282.105,282.21,282.05,282.09,1532
"SPY",2020-05-01 17:32:00,282.105,282.385,282.075,282.275,964
"SPY",2020-05-01 17:33:00,282.295,282.445,282.26,282.3,4543
"SPY",2020-05-01 17:34:00,282.305,282.305,282.055,282.08,2212
"SPY",2020-05-01 17:35:00,282.06,282.08,281.855,281.955,1037
"SPY",2020-05-01 17:36:00,281.94,282.005,281.76,281.92,26
"SPY",2020-05-01 17:37:00,281.94,282.05,281.88,281.91,3254
"SPY",2020-05-01 17:38:00,281.93,282,281.86,281.915,119
"SPY",2020-05-01 17:39:00,281.93,282.015,281.685,281.745,1482
"SPY",2020-05-01 17:40:00,281.75,282.035,281.635,281.935,603
"SPY",2020-05-01 17:41:00,281.93,282.01,281.84,281.98,300
"SPY",2020-05-01 17:42:00,281.955,282.045,281.83,281.895,697
"SPY",2020-05-01 17:43:00,281.87,281.965,281.785,281.82,287
"SPY",2020-05-01 17:44:00,281.775,281.935,281.725,281.905,360
"SPY",2020-05-01 17:45:00,281.925,281.945,281.78,281.83,2503
"SPY",2020-05-01 17:46:00,281.855,281.895,281.76,281.78,1121
"SPY",2020-05-01 17:47:00,281.805,281.87,281.71,281.72,800
"SPY",2020-05-01 17:48:00,281.75,281.805,281.58,281.61,216
"SPY",2020-05-01 17:49:00,281.63,281.875,281.515,281.78,3797
"SPY",2020-05-01 17:50:00,281.805,281.975,281.735,281.905,677
"SPY",2020-05-01 17:51:00,281.905,281.93,281.715,281.79,300
"SPY",2020-05-01 17:52:00,281.79,281.88,281.715,281.835,691
"SPY",2020-05-01 17:53:00,281.855,281.88,281.63,281.65,713
"SPY",2020-05-01 17:54:00,281.715,281.88,281.67,281.71,1225
"SPY",2020-05-01 17:55:00,281.715,281.875,281.67,281.84,312
"SPY",2020-05-01 17:56:00,281.865,281.945,281.66,281.75,507
"SPY",2020-05-01 17:57:00,281.765,281.955,281.725,281.88,300
"SPY",2020-05-01 17:58:00,281.865,281.975,281.745,281.82,624
"SPY",2020-05-01 17:59:00,281.82,281.98,281.72,281.94,1960
"SPY",2020-05-01 18:00:00,281.87,281.925,281.565,281.61,4419
"SPY",2020-05-01 18:01:00,281.615,281.87,281.595,281.735,2002
"SPY",2020-05-01 18:02:00,281.74,281.965,281.67,281.87,2301
"SPY",2020-05-01 18:03:00,281.895,282.265,281.855,282.17,4033
"SPY",2020-05-01 18:04:00,282.13,282.27,282.09,282.17,1212
"SPY",2020-05-01 18:05:00,282.225,282.335,282.2,282.305,1100
"SPY",2020-05-01 18:06:00,282.265,282.335,282.1,282.12,1758
"SPY",2020-05-01 18:07:00,282.13,282.17,282.045,282.055,257
"SPY",2020-05-01 18:08:00,282.095,282.13,281.895,281.93,1672
"SPY",2020-05-01 18:09:00,281.93,282.055,281.88,281.945,285
"SPY",2020-05-01 18:10:00,281.955,282.105,281.86,281.905,1502
"SPY",2020-05-01 18:11:00,281.88,282,281.735,281.76,570
"SPY",2020-05-01 18:12:00,281.74,281.905,281.73,281.845,1302
"SPY",2020-05-01 18:13:00,281.855,281.95,281.815,281.85,102
"SPY",2020-05-01 18:14:00,281.815,281.865,281.69,281.725,702
"SPY",2020-05-01 18:15:00,281.76,281.85,281.7,281.735,669
"SPY",2020-05-01 18:16:00,281.75,281.93,281.735,281.87,1023
"SPY",2020-05-01 18:17:00,281.875,281.93,281.8,281.89,500
"SPY",2020-05-01 18:18:00,281.89,282.175,281.87,282.03,1928
"SPY",2020-05-01 18:19:00,282.04,282.155,282.01,282.13,904
"SPY",2020-05-01 18:20:00,282.155,282.45,282.13,282.4,2492
"SPY",2020-05-01 18:21:00,282.38,282.495,282.305,282.415,1106
"SPY",2020-05-01 18:22:00,282.405,282.585,282.38,282.555,902
"SPY",2020-05-01 18:23:00,282.56,282.695,282.49,282.68,7755
"SPY",2020-05-01 18:24:00,282.705,282.745,282.585,282.685,1736
"SPY",2020-05-01 18:25:00,282.68,282.765,282.535,282.7,2368
"SPY",2020-05-01 18:26:00,282.675,282.8,282.605,282.755,3959
"SPY",2020-05-01 18:27:00,282.775,282.85,282.62,282.68,1127
"SPY",2020-05-01 18:28:00,282.705,282.705,282.58,282.655,548
"SPY",2020-05-01 18:29:00,282.68,282.73,282.56,282.72,826
"SPY",2020-05-01 18:30:00,282.71,282.725,282.435,282.505,916
"SPY",2020-05-01 18:31:00,282.505,282.63,282.465,282.57,519
"SPY",2020-05-01 18:32:00,282.585,282.625,282.47,282.585,404
"SPY",2020-05-01 18:33:00,282.585,282.605,282.46,282.53,503
"SPY",2020-05-01 18:34:00,282.51,282.53,282.335,282.45,76
"SPY",2020-05-01 18:35:00,282.44,282.5,282.335,282.38,1719
"SPY",2020-05-01 18:36:00,282.37,282.525,282.36,282.48,1884
"SPY",2020-05-01 18:37:00,282.5,282.53,282.42,282.51,2657
"SPY",2020-05-01 18:38:00,282.53,282.625,282.47,282.52,837
"SPY",2020-05-01 18:39:00,282.555,282.725,282.49,282.63,645
"SPY",2020-05-01 18:40:00,282.595,282.755,282.51,282.715,604
"SPY",2020-05-01 18:41:00,282.69,282.705,282.53,282.58,2646
"SPY",2020-05-01 18:42:00,282.575,282.595,282.415,282.475,12692
"SPY",2020-05-01 18:43:00,282.465,282.495,282.34,282.36,2822
"SPY",2020-05-01 18:44:00,282.38,282.45,282.33,282.385,800
"SPY",2020-05-01 18:45:00,282.365,282.415,282.215,282.31,3899
"SPY",2020-05-01 18:46:00,282.335,282.43,282.27,282.41,764
"SPY",2020-05-01 18:47:00,282.43,282.485,282.335,282.435,1247
"SPY",2020-05-01 18:48:00,282.415,282.45,282.31,282.43,761
"SPY",2020-05-01 18:49:00,282.405,282.59,282.37,282.39,1009
"SPY",2020-05-01 18:50:00,282.37,282.4,282.115,282.16,830
"SPY",2020-05-01 18:51:00,282.18,282.25,282.115,282.205,1597
"SPY",2020-05-01 18:52:00,282.195,282.275,282.04,282.26,3203
"SPY",2020-05-01 18:53:00,282.255,282.315,282.18,282.28,2667
"SPY",2020-05-01 18:54:00,282.305,282.405,282.23,282.38,1815
"SPY",2020-05-01 18:55:00,282.395,282.51,282.315,282.335,4831
"SPY",2020-05-01 18:56:00,282.32,282.54,282.29,282.48,2083
"SPY",2020-05-01 18:57:00,282.48,282.505,282.36,282.42,723
"SPY",2020-05-01 18:58:00,282.43,282.585,282.395,282.515,2095
"SPY",2020-05-01 18:59:00,282.515,282.64,282.445,282.54,2295
"SPY",2020-05-01 19:00:00,282.56,282.77,282.36,282.745,2769
